2020-08-21 15:54:39,716 INFO  Logger.cs: 70 - 
2020-08-21 16:11:45,979 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from platform
2020-08-21 16:11:45,980 INFO  ExportHelperExtension.cs: 1142 - Found 37 in platform
2020-08-21 16:11:45,981 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in platform
2020-08-21 16:11:45,982 INFO  SwAddin.cs: 344 - Showing part
2020-08-21 16:13:28,265 INFO  SwAddin.cs: 271 - Assembly export called for file catapult
2020-08-21 16:13:28,272 INFO  SwAddin.cs: 276 - Save is required
2020-08-21 16:13:28,273 INFO  SwAddin.cs: 290 - Saving assembly
2020-08-21 16:13:30,034 INFO  SwAddin.cs: 293 - Opening property manager
2020-08-21 16:13:30,089 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from catapult
2020-08-21 16:13:30,094 INFO  ExportHelperExtension.cs: 1142 - Found 29 in catapult
2020-08-21 16:13:30,096 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in catapult
2020-08-21 16:13:30,098 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-08-21 16:13:30,146 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-08-21 16:13:30,157 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from rotation-1
2020-08-21 16:13:30,158 INFO  ExportHelperExtension.cs: 1142 - Found 31 in rotation-1
2020-08-21 16:13:30,159 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in rotation-1
2020-08-21 16:13:30,160 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base-1
2020-08-21 16:13:30,161 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base-1
2020-08-21 16:13:30,162 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base-1
2020-08-21 16:13:30,163 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bowl-1
2020-08-21 16:13:30,164 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bowl-1
2020-08-21 16:13:30,165 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bowl-1
2020-08-21 16:13:30,166 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from catapult
2020-08-21 16:13:30,166 INFO  ExportHelperExtension.cs: 1142 - Found 29 in catapult
2020-08-21 16:13:30,167 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in catapult
2020-08-21 16:13:30,168 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-08-21 16:13:30,169 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-08-21 16:13:30,170 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from rotation-1
2020-08-21 16:13:30,170 INFO  ExportHelperExtension.cs: 1142 - Found 31 in rotation-1
2020-08-21 16:13:30,171 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in rotation-1
2020-08-21 16:13:30,172 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base-1
2020-08-21 16:13:30,172 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base-1
2020-08-21 16:13:30,174 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base-1
2020-08-21 16:13:30,175 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bowl-1
2020-08-21 16:13:30,175 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bowl-1
2020-08-21 16:13:30,177 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bowl-1
2020-08-21 16:13:30,736 INFO  SwAddin.cs: 316 - Loading config tree
2020-08-21 16:13:30,740 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-08-21 16:13:30,753 INFO  SwAddin.cs: 321 - Showing property manager
2020-08-21 16:13:56,899 INFO  SwAddin.cs: 271 - Assembly export called for file catapult
2020-08-21 16:14:12,553 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-08-21 16:20:07,543 INFO  SwAddin.cs: 271 - Assembly export called for file catapult
2020-08-21 16:20:07,545 INFO  SwAddin.cs: 276 - Save is required
2020-08-21 16:20:07,545 INFO  SwAddin.cs: 290 - Saving assembly
2020-08-21 16:20:08,504 INFO  SwAddin.cs: 293 - Opening property manager
2020-08-21 16:20:08,505 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from catapult
2020-08-21 16:20:08,507 INFO  ExportHelperExtension.cs: 1142 - Found 29 in catapult
2020-08-21 16:20:08,510 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in catapult
2020-08-21 16:20:08,511 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-08-21 16:20:08,513 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-08-21 16:20:08,514 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from rotation-1
2020-08-21 16:20:08,515 INFO  ExportHelperExtension.cs: 1142 - Found 31 in rotation-1
2020-08-21 16:20:08,518 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in rotation-1
2020-08-21 16:20:08,519 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base-1
2020-08-21 16:20:08,521 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base-1
2020-08-21 16:20:08,523 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base-1
2020-08-21 16:20:08,525 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bowl-1
2020-08-21 16:20:08,526 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bowl-1
2020-08-21 16:20:08,529 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bowl-1
2020-08-21 16:20:08,530 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from catapult
2020-08-21 16:20:08,531 INFO  ExportHelperExtension.cs: 1142 - Found 29 in catapult
2020-08-21 16:20:08,532 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in catapult
2020-08-21 16:20:08,534 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-08-21 16:20:08,535 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-08-21 16:20:08,536 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from rotation-1
2020-08-21 16:20:08,537 INFO  ExportHelperExtension.cs: 1142 - Found 31 in rotation-1
2020-08-21 16:20:08,539 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in rotation-1
2020-08-21 16:20:08,539 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base-1
2020-08-21 16:20:08,540 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base-1
2020-08-21 16:20:08,542 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base-1
2020-08-21 16:20:08,543 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bowl-1
2020-08-21 16:20:08,544 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bowl-1
2020-08-21 16:20:08,545 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bowl-1
2020-08-21 16:20:08,785 INFO  SwAddin.cs: 316 - Loading config tree
2020-08-21 16:20:08,788 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-08-21 16:20:08,795 INFO  SwAddin.cs: 321 - Showing property manager
2020-08-21 16:20:35,421 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-08-21 16:21:28,134 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-08-21 16:22:06,648 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-08-21 16:22:07,418 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-08-21 16:29:32,642 INFO  SwAddin.cs: 271 - Assembly export called for file catapult
2020-08-21 16:29:32,646 INFO  SwAddin.cs: 276 - Save is required
2020-08-21 16:29:32,647 INFO  SwAddin.cs: 290 - Saving assembly
2020-08-21 16:29:33,488 INFO  SwAddin.cs: 293 - Opening property manager
2020-08-21 16:29:33,490 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from catapult
2020-08-21 16:29:33,492 INFO  ExportHelperExtension.cs: 1142 - Found 31 in catapult
2020-08-21 16:29:33,494 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in catapult
2020-08-21 16:29:33,496 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-08-21 16:29:33,497 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-08-21 16:29:33,498 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from rotation-1
2020-08-21 16:29:33,500 INFO  ExportHelperExtension.cs: 1142 - Found 31 in rotation-1
2020-08-21 16:29:33,502 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in rotation-1
2020-08-21 16:29:33,504 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base-1
2020-08-21 16:29:33,506 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base-1
2020-08-21 16:29:33,508 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base-1
2020-08-21 16:29:33,509 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bowl-1
2020-08-21 16:29:33,511 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bowl-1
2020-08-21 16:29:33,512 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bowl-1
2020-08-21 16:29:33,513 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from catapult
2020-08-21 16:29:33,515 INFO  ExportHelperExtension.cs: 1142 - Found 31 in catapult
2020-08-21 16:29:33,516 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in catapult
2020-08-21 16:29:33,518 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-08-21 16:29:33,519 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-08-21 16:29:33,520 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from rotation-1
2020-08-21 16:29:33,521 INFO  ExportHelperExtension.cs: 1142 - Found 31 in rotation-1
2020-08-21 16:29:33,523 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in rotation-1
2020-08-21 16:29:33,524 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base-1
2020-08-21 16:29:33,525 INFO  ExportHelperExtension.cs: 1142 - Found 27 in base-1
2020-08-21 16:29:33,527 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base-1
2020-08-21 16:29:33,528 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bowl-1
2020-08-21 16:29:33,529 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bowl-1
2020-08-21 16:29:33,530 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bowl-1
2020-08-21 16:29:33,777 INFO  SwAddin.cs: 316 - Loading config tree
2020-08-21 16:29:33,786 INFO  Serialization.cs: 275 - URDF Configuration found
